Token: Weight
----------------
total: 0.0035259735
saic: 0.0029282577
estimaciones: 0.0021695623
holding: 0.0006240867
magallanes: 0.0026369623
vigentes: 0.0023422877
detalla: 0.0010847811
dado: 0.0010233822
ascienden: 0.0010847811
mismas: 0.0009760859
155: 0.0008493717
311295: 0.0010847811
dentro: 0.0010233822
150: 0.0012010239
austral: 0.0029282577
151: 0.0007535716
ascendiacutea: 0.0010847811
vendidas: 0.0026369623
sociedades: 0.0153593915
petroquiacutemica: 0.0072279489
2017: 0.0071636746
casos: 0.0010233822
dividendos: 0.0009760859
2016: 0.0092293676
disponible: 0.0011711438
adicionalmente: 0.0037463701
ha: 0.0041244412
representado: 0.0011711438
src=imagesleftgif: 0.0007871078
principales: 0.0009760859
obligaciones: 0.0030701463
patrimonio: 0.0009760859
valor: 0.0008493717
160: 0.0004880429
estima: 0.0020467644
parte: 0.0014822000
hayan: 0.0011711438
provincias: 0.0023422877
bonos: 0.0009760859
218: 0.0008493717
de: 0.0428454429
aguaraguumle: 0.0009760859
mencionadas: 0.0011711438
sido: 0.0059456020
asuncioacuten: 0.0011711438
224: 0.0008747641
participacioacuten: 0.0065506371
permisos: 0.0026369623
187: 0.0008068387
325: 0.0009034936
23526: 0.0046845754
ingresos: 0.0010233822
posibles: 0.0010847811
sucursales: 0.0052739247
red: 0.0011479661
exclusivo: 0.0026369623
el: 0.0133039672
sin: 0.0014556971
186: 0.0008747641
base: 0.0011479661
en: 0.0263964236
mosconi: 0.0023422877
este: 0.0006349586
partes: 0.0011711438
operacioacuten: 0.0009034936
es: 0.0008248882
ordinarias: 0.0030701463
esta: 0.0027942681
petroleras: 0.0009365925
perez: 0.0026369623
han: 0.0028097776
causados: 0.0011711438
debido: 0.0018069872
accioacuten: 0.0019521718
$10: 0.0009365925
23696: 0.0011711438
$19: 0.0011711438
terceros: 0.0017495282
miacutenimas: 0.0026369623
capital: 0.0027942681
disolucioacuten: 0.0011711438
incremento: 0.0009365925
explorar: 0.0011711438
119: 0.0008493717
proteccioacuten: 0.0009034936
congreso: 0.0026369623
peruacute: 0.0030701463
explotar: 0.0011711438
cuatro: 0.0009760859
precio: 0.0018731850
saldos: 0.0032543435
cantidad: 0.0008291703
futuro: 0.0010847811
bank: 0.0004407467
vendieron: 0.0011711438
width=111: 0.0004880429
valle: 0.0032543435
u$s: 0.0009760859
123: 0.0008291703
asumioacute: 0.0011711438
generoacute: 0.0011711438
formalmente: 0.0039554434
adquiridas: 0.0023422877
vlink=000080: 0.0004880429
129: 0.0007710022
oleoductos: 0.0030701463
activo: 0.0028097776
garantiacutea: 0.0039554434
todas: 0.0008291703
locales: 0.0010233822
provisionados: 0.0010847811
120: 0.0006985670
resultoacute: 0.0010847811
exploratorios: 0.0009760859
134: 0.0007871078
mariacutetimas: 0.0040935287
132: 0.0008068387
ser: 0.0033974869
partir: 0.0018069872
largo: 0.0015420044
otras: 0.0007710022
garantias: 0.0026369623
ranquil: 0.0011711438
embargo: 0.0008291703
venta: 0.0009034936
argentina: 0.0049010152
aguada: 0.0010847811
requeriraacute: 0.0026369623
actualmente: 0.0032543435
ventas: 0.0022607145
teacutecnica: 0.0009760859
neuquina: 0.0008493717
externo: 0.0039554434
externa: 0.0054239053
pasivo: 0.0040935287
