Token: Weight
----------------
battlefield: 0.0038394779
jeopardy: 0.0035563465
attended: 0.0024296222
casualties: 0.0038394779
fight: 0.0024705089
exposing: 0.0030705249
inhuman: 0.0038394779
countries: 0.0013521567
delegation: 0.0050553074
valuation: 0.0038394779
deputy: 0.0019687184
forward: 0.0021787644
measurable: 0.0031999999
endorsed: 0.0035563465
laws: 0.0014449439
advanced: 0.0019265920
commitments: 0.0067101116
worldwide: 0.0057797763
necessitated: 0.0033550558
bought: 0.0029620135
violating: 0.0027183518
charter: 0.0029620135
essential: 0.0018338049
discrimination: 0.0062449444
death: 0.0013521567
acknowledging: 0.0076789558
campaigning: 0.0059240269
attendance: 0.0029620135
international: 0.0154127358
universality: 0.0071126930
paragraphs: 0.0038394779
24: 0.0012450420
ratification: 0.0027845802
lobbying: 0.0024705089
struggle: 0.0019265920
urge: 0.0027183518
terrible: 0.0030705249
treaties: 0.0030705249
timothy: 0.0038394779
conflict: 0.0031999999
1989: 0.0020816480
beijing: 0.0192000009
review: 0.0011183521
instruments: 0.0024705089
continues: 0.0024296222
born: 0.0024296222
215: 0.0027845802
amnesty: 0.0399168245
dublin: 0.0038394779
213: 0.0027183518
refrain: 0.0038394779
discriminated: 0.0035563465
children�s: 0.0038394779
battered: 0.0033550558
reasons: 0.0016662283
international�s: 0.0086450167
1995: 0.0033550563
1997: 0.0017266899
document: 0.0018817461
division: 0.0019265920
1993: 0.0014449439
current: 0.0009632960
scrutiny: 0.0029620135
ensure: 0.0039374367
entitled: 0.0023861788
violence: 0.0075269844
ngos: 0.0038394779
slaves: 0.0030705249
traditional: 0.0016000000
un: 0.0122143039
produced: 0.0019687184
standards: 0.0016000000
including: 0.0004816480
upcoming: 0.0029620135
speeches: 0.0028678265
stripped: 0.0033550558
public: 0.0007633940
world: 0.0083973343
respect: 0.0017823093
actions: 0.0016662283
relating: 0.0023398369
inalienable: 0.0071126930
body: 0.0031999999
change: 0.0012450420
infant: 0.0031999999
irish: 0.0049410178
undertaken: 0.0028678265
organisations: 0.0030705249
close: 0.0017266899
founded: 0.0025804541
adopted: 0.0024705089
march: 0.0031999999
practical: 0.0017823093
commit: 0.0027183518
priority: 0.0023398369
gender: 0.0055691605
80: 0.0015267880
conference: 0.0276270378
unicef: 0.0035563465
burned: 0.0035563465
agreed: 0.0019687184
text: 0.0018817461
declaration: 0.0135837449
double: 0.0025276537
economic: 0.0011183521
refugees: 0.0029620135
recognises: 0.0038394779
day: 0.0011183521
religious: 0.0035646185
legal: 0.0012450420
today�s: 0.0038394779
trade: 0.0016000000
governing: 0.0020816480
promotion: 0.0091607282
existing: 0.0019265920
weaknesses: 0.0023398369
children: 0.0043348321
education: 0.0015267880
child: 0.0016000000
following: 0.0033550563
demonstrations: 0.0033550558
implement: 0.0026451400
universal: 0.0075829616
question: 0.0014449439
individuals: 0.0016000000
law: 0.0004816480
girls: 0.0100651681
reluctance: 0.0030705249
norms: 0.0029620135
equal: 0.0041632960
freedoms: 0.0086034806
message: 0.0023861788
fwcw: 0.0086450167
ran: 0.0028678265
female: 0.0019687184
views: 0.0013521567
regional: 0.0018338049
peace: 0.0017823093
meeting: 0.0016662283
increase: 0.0015267880
historical: 0.0012450420
specifically: 0.0016662283
reaffirmed: 0.0035563465
govern: 0.0028678265
ireland: 0.0019687184
lobby: 0.0023861788
supreme: 0.0020084360
programmes: 0.0029620135
rights: 0.0381697007
curb: 0.0030705249
carried: 0.0022639574
council: 0.0017266899
integral: 0.0067101116
significance: 0.0017823093
simultaneously: 0.0027183518
abuse: 0.0038531839
page: 0.0022901823
focus: 0.0051800702
unpaid: 0.0035563465
activities: 0.0012450420
armed: 0.0023398369
sold: 0.0023861788
platform: 0.0190284625
information: 0.0014449441
consequences: 0.0018817461
form: 0.0022367041
commitment: 0.0020816480
national: 0.0022901823
identify: 0.0022639574
steps: 0.0020460058
director: 0.0016662283
reality: 0.0057797763
strategic: 0.0024705089
attending: 0.0027183518
include: 0.0024900839
abuses: 0.0027845802
conventions: 0.0028678265
furthermore: 0.0033550558
coordinator: 0.0029620135
organising: 0.0038394779
region: 0.0017266899
home: 0.0015267880
humanitarian: 0.0035563465
plans: 0.0013521567
punishment: 0.0025804541
range: 0.0017266899
broad: 0.0019265920
cultural: 0.0045803646
purposes: 0.0035646185
plenary: 0.0035563465
ensuring: 0.0031999999
amnesty�s: 0.0086450167
protect: 0.0033324566
contact: 0.0012450420
decision: 0.0014449439
condemnation: 0.0030705249
private: 0.0014449439
cruel: 0.0031999999
reviewed: 0.0023398369
violations: 0.0090558296
culminated: 0.0038394779
principle: 0.0044734082
mind: 0.0014449439
campaign: 0.0016000000
situation: 0.0028898879
millions: 0.0022639574
rape: 0.0024296222
regardless: 0.0022901820
september: 0.0034533797
women�s: 0.0575921685
fourth: 0.0107393824
represents: 0.0021787644
based: 0.0009632960
impediments: 0.0038394779
individual: 0.0012450420
alive: 0.0027183518
sent: 0.0019687184
please: 0.0015267880
results: 0.0012450420
january: 0.0017266899
primary: 0.0018338049
action: 0.0152678816
disseminate: 0.0038394779
developing: 0.0017266899
sets: 0.0024705089
fund: 0.0019687184
required: 0.0015267880
systems: 0.0011183521
protection: 0.0043348321
objective: 0.0045803641
victims: 0.0020460058
status: 0.0012450420
global: 0.0017823093
prevalent: 0.0027183518
agencies: 0.0016000000
clarification: 0.0038394779
targeted: 0.0025804541
statement: 0.0033324566
importance: 0.0017823093
promote: 0.0083265919
violent: 0.0025804541
societies: 0.0023861788
treat: 0.0027845802
concept: 0.0030535760
targeting: 0.0030705249
specific: 0.0007633940
june: 0.0016000000
webmasteramnestyiolie: 0.0035563465
includes: 0.0009632960
fulfil: 0.0038394779
network: 0.0017266899
war: 0.0012450420
online: 0.0017823093
risk: 0.0017823093
real: 0.0048000002
staff: 0.0015267880
girl: 0.0029620135
undertook: 0.0076789558
equality: 0.0024296222
advancement: 0.0059240269
world�s: 0.0106690405
full: 0.0027043135
duty: 0.0020460058
die: 0.0045803641
mean: 0.0022367041
sexual: 0.0062449444
various: 0.0019265920
forms: 0.0040564705
+++: 0.0033550558
actively: 0.0063999998
check: 0.0019687184
political: 0.0007633940
backgrounds: 0.0029620135
desperately: 0.0038394779
poor: 0.0016662283
indivisible: 0.0129675269
addition: 0.0016000000
inheritance: 0.0033550558
women: 0.0503840037
domestic: 0.0016000000
concepts: 0.0018338049
section: 0.0040168720
human: 0.0413790233
governments: 0.0167946685
enjoyment: 0.0063999998
ongoing: 0.0023861788
objectives: 0.0018338049
implementation: 0.0069067595
continue: 0.0016662283
context: 0.0018338049
specification: 0.0076789558
fundamental: 0.0063466527
discussed: 0.0015267880
lie: 0.0030705249
advance: 0.0022639574
step: 0.0035646185
occur: 0.0021155507
educate: 0.0030705249
