Token: Weight
----------------
guide: 0.0175905004
2438: 0.0053207842
awardwinning: 0.0041047856
discussion: 0.0015498226
store: 0.0031374132
herodotus: 0.0106415683
35: 0.0093691573
awareness: 0.0035028460
themes: 0.0028847673
participants: 0.0037671174
teachers: 0.0154982265
story: 0.0046181493
time: 0.0021158371
materials: 0.0047857258
event: 0.0029317499
features: 0.0081848046
opportunities: 0.0026077412
video: 0.0033669930
kit: 0.0269359443
1187: 0.0053207842
thornless: 0.0119803455
roots: 0.0026698892
entertaining: 0.0119803455
magic: 0.0113013526
preview: 0.0053207842
honeylocust: 0.0119803455
packet: 0.0053207842
discovery: 0.0101009794
introduction: 0.0044345898
knowledge: 0.0023090746
choice: 0.0024699408
extensive: 0.0055666184
designed: 0.0018738315
life: 0.0013349446
easy: 0.0028847673
written: 0.0021158371
grade: 0.0033067889
seeds: 0.0088691795
seed: 0.0197136719
introduces: 0.0082095712
suggested: 0.0058634998
learning: 0.0139165465
electronic: 0.0115390690
easterncentral: 0.0119803455
field: 0.0022172949
including: 0.0006674723
background: 0.0044345898
$1755: 0.0119803455
posters: 0.0046494678
elementary: 0.0097277034
actions: 0.0023090746
2452: 0.0053207842
resources: 0.0018738315
twoweek: 0.0049284180
provide: 0.0034507816
reproducible: 0.0119803455
award: 0.0032425676
packaged: 0.0053207842
student: 0.0049398816
contributions: 0.0025413039
booklets: 0.0042551621
vital: 0.0034236542
128: 0.0280227680
fun: 0.0041047856
explains: 0.0030996453
leaders: 0.0022172949
investigations: 0.0062748264
encourage: 0.0032425676
sound: 0.0027282683
supplemental: 0.0046494678
active: 0.0031737557
day: 0.0123985810
curriculum: 0.0336699300
teacher: 0.0033067889
english: 0.0022172949
teaches: 0.0082095712
wall: 0.0068473085
packed: 0.0106415683
tested: 0.0036656598
printout: 0.0212831367
complete: 0.0066518849
celebrating: 0.0053207842
vinyl: 0.0106415683
planter: 0.0239606909
feed: 0.0042551621
experience: 0.0018738315
fullcolor: 0.0239606909
activity: 0.0040048338
talk: 0.0129702706
winners: 0.0042551621
dry: 0.0079485215
audio: 0.0127654867
lush: 0.0119803455
community: 0.0030996453
provides: 0.0051761726
principles: 0.0056707477
proclamation: 0.0049284180
unit: 0.0190978777
notebook: 0.0044345898
classrooms: 0.0042551621
entire: 0.0026698892
kits: 0.0106415683
color: 0.0027833092
grow: 0.0068473085
increase: 0.0021158371
celebration: 0.0042551621
masters: 0.0119227832
assessment: 0.0027282683
specifically: 0.0023090746
skills: 0.0028847673
countryside: 0.0106415683
theodore: 0.0092989355
lower: 0.0046181493
enrichment: 0.0049284180
french: 0.0049398816
leaves: 0.0033067889
vhs: 0.0119803455
planners: 0.0082095712
bibliography: 0.0082095712
camp: 0.0031737557
tree: 0.0489725284
page: 0.0021158371
activities: 0.0086269537
cassette: 0.0179705191
sterling: 0.0106415683
ring: 0.0042551621
lesson: 0.0039742608
programs: 0.0051761726
information: 0.0026698892
spanish: 0.0029765470
support: 0.0013349446
form: 0.0123985810
national: 0.0010579185
questions: 0.0017253908
planting: 0.0221729483
roosevelt: 0.0088691795
poster: 0.0139484042
pledge: 0.0046494678
trees: 0.0269359443
western: 0.0037476630
utilize: 0.0037671174
geared: 0.0044345898
varied: 0.0038588971
plans: 0.0018738315
binder: 0.0119803455
arbor: 0.0354767181
secure: 0.0136946170
tape: 0.0127654867
valley: 0.0067339861
build: 0.0031737557
detailed: 0.0022172949
105: 0.0067339861
scout: 0.0053207842
responsible: 0.0023090746
windblown: 0.0106415683
celebrations: 0.0053207842
pages: 0.0030193522
handson: 0.0088691795
suggestions: 0.0087952502
boards: 0.0092989355
process: 0.0017253908
integrated: 0.0033669930
teaching: 0.0027833092
pellets: 0.0119803455
item: 0.0238455664
magazines: 0.0039742608
radio: 0.0046181493
earth: 0.0028847673
individual: 0.0017253908
wise: 0.0070056920
contains: 0.0086543020
study: 0.0010579185
transformed: 0.0088691795
middle: 0.0050826077
foundations: 0.0033669930
level: 0.0017253908
value: 0.0020024169
terrific: 0.0179705191
childs: 0.0034236542
$1000: 0.0044345898
stewardship: 0.0425662734
class: 0.0022172949
empower: 0.0049284180
trunk: 0.0053207842
importance: 0.0074098227
promote: 0.0028847673
involving: 0.0026698892
rockies: 0.0119803455
west: 0.0015498226
specific: 0.0010579185
emery: 0.0079485215
prepares: 0.0042551621
guides: 0.0049284180
includes: 0.0066747228
warp: 0.0098568359
upper: 0.0029317499
full: 0.0018738315
east: 0.0020024169
celebrate: 0.0049284180
easytouse: 0.0053207842
relevant: 0.0029317499
major: 0.0013349446
morton: 0.0092989355
students: 0.0101652155
resource: 0.0029765470
taught: 0.0035028460
concepts: 0.0025413039
teach: 0.0036656598
environmental: 0.0138544487
classroom: 0.0071520349
multimedia: 0.0053207842
opportunity: 0.0071785892
identification: 0.0094122402
scientific: 0.0028353739
special: 0.0017253908
