Token: Weight
----------------
single: 0.0054945056
1317: 0.0115214838
conducted: 0.0210783575
34: 0.0306028388
fbi: 0.0086801294
interceptions: 0.0439560451
page: 0.0052430909
estimated: 0.0140522383
virgin: 0.0105443858
1824: 0.0122127291
1621: 0.0263700411
84: 0.0125948144
services: 0.0033080222
127: 0.0181671716
68: 0.0237182677
quotcountyquot: 0.0109890113
cdt: 0.0286872983
puerto: 0.0086801294
23: 0.1924000382
providing: 0.0052430909
trap: 0.0101717496
samoa: 0.0101717496
entities: 0.0084838904
28: 0.0049620331
content: 0.0052430909
carriers: 0.0090835858
30: 0.0496203341
county: 0.0183617044
cities: 0.0078646364
maximum: 0.0071485168
31: 0.0139301876
islands: 0.0155491587
statecounty: 0.0109890113
2515: 0.0131850205
3647: 0.0131850205
call: 0.0049620331
home: 0.0026215455
illinois: 0.0092867920
columbia: 0.0088614505
estimation: 0.0088614505
data: 0.0038404947
16: 0.0038404947
includes: 0.0033080222
requirements: 0.0054945056
14: 0.0038404947
digital: 0.0081942957
1911: 0.0230429675
considered: 0.0052430909
12: 0.0076809893
island: 0.0052430909
survelliance: 0.0115214838
20: 0.0033080222
telecommunications: 0.0081942957
guam: 0.0105443858
american: 0.0026215455
territories: 0.0093350001
capacity: 0.0071485168
105: 0.0083434833
rico: 0.0090835858
experience: 0.0046433960
63: 0.0118591338
2128: 0.0122127291
boroughs: 0.0109890113
district: 0.0064620404
notice: 0.0074820211
activity: 0.0049620331
telephony: 0.0101717496
811: 0.0345644541
requirement: 0.0132320886
simultaneous: 0.0191248655
parishes: 0.0109890113
trace: 0.0101717496
46: 0.0183617044
1115: 0.0345644541
represent: 0.0071485168
pen: 0.0098483060
register: 0.0084838904
independent: 0.0049620331
1216: 0.0122127291
mariana: 0.0109890113
10: 0.0033080222
term: 0.0026215455
actual: 0.0059295669
appendix: 0.0086801294
local: 0.0038404947
historical: 0.0085511133
710: 0.0115214838
