Token: Weight
----------------
14fn: 0.0022137472
total: 0.0005914145
$=price: 0.0003942764
plastic: 0.0012567637
$4475: 0.0050351475
freedom: 0.0029570726
ralph: 0.0012123500
94yr: 0.0018747398
external: 0.0009373699
particular: 0.0005914145
erasmus: 0.0035383992
actualization: 0.0015714956
answered: 0.0013732220
compete: 0.0013097577
metaphysics: 0.0026195154
religion: 0.0011828291
free: 0.0018309627
time: 0.0003124566
compared: 0.0006548789
quixote: 0.0014556100
93yr: 0.0068740458
search: 0.0007294979
autonomy: 0.0010345669
theological: 0.0013097577
nietzsche: 0.0012567637
psychology: 0.0011828291
movement: 0.0005095948
laws: 0.0023656581
92yr: 0.0019646366
role: 0.0003942764
fn=footnotes: 0.0003942764
determinism: 0.0043668305
black: 0.0003124566
compares: 0.0006819860
distinction: 0.0018747398
defending: 0.0013732220
essential: 0.0007505750
posteriori: 0.0053075990
ritual: 0.0014556100
death: 0.0005534368
stressing: 0.0008658934
offers: 0.0006548789
psychological: 0.0014134658
effects: 0.0005095948
papers: 0.0003942764
universe: 0.0021653078
aspect: 0.0010111775
origins: 0.0006819860
view: 0.0005095948
artificial: 0.0010561781
introduction: 0.0006548789
review: 0.0018309627
instruments: 0.0010111775
10fn: 0.0010191896
sartre: 0.0029112201
tyrant: 0.0031429911
idea: 0.0007885527
moral: 0.0041102571
knowledge: 0.0034099303
rex: 0.0014556100
communications: 0.0003124566
affirmative: 0.0011397267
behavior: 0.0013639721
examines: 0.0059141456
john: 0.0006249133
execution: 0.0011737994
inhumane: 0.0013732220
authority: 0.0006548789
18fn: 0.0012498265
concerned: 0.0007294979
descartes: 0.0027464440
times: 0.0004577407
current: 0.0003942764
emphasis: 0.0006548789
usually: 0.0007701973
centuries: 0.0010561781
noting: 0.0012498265
rhetoric: 0.0013097577
foundation: 0.0008220514
17fn: 0.0005914145
customs: 0.0010561781
relationships: 0.0008057950
engels: 0.0014556100
rousseau: 0.0013732220
scholars: 0.0011126195
waldo: 0.0014556100
violence: 0.0007701973
choices: 0.0011397267
thomsons: 0.0035383992
meaning: 0.0045034504
living: 0.0006819860
madisons: 0.0014556100
talked: 0.0011737994
$21480: 0.0008791243
history: 0.0006249133
independent: 0.0005914145
advocates: 0.0010826539
wilderness: 0.0013732220
including: 0.0001971382
utility: 0.0011397267
copy1996: 0.0003942764
civilization: 0.0009154814
notes: 0.0016603105
comments: 0.0003124566
jacques: 0.0012123500
body: 0.0006548789
physical: 0.0017742437
conviction: 0.0011397267
change: 0.0005095948
tragedy: 0.0010345669
architecture: 0.0003942764
capital: 0.0006249133
assesses: 0.0010345669
fate: 0.0010561781
kantian: 0.0015714956
balance: 0.0007294979
conduct: 0.0017317869
phenomena: 0.0009766612
describes: 0.0006249133
theories: 0.0018747398
updated: 0.0003124566
basic: 0.0006548789
description: 0.0003942764
gerwirths: 0.0035383992
liberal: 0.0007885527
fathers: 0.0013097577
criticizing: 0.0011737994
processes: 0.0007885527
da: 0.0015714956
motive: 0.0013732220
strictly: 0.0014556100
forces: 0.0013097577
particularly: 0.0005534368
classical: 0.0008520171
imitation: 0.0026195154
delicate: 0.0013732220
contemporary: 0.0013097577
assumptions: 0.0011737994
merits: 0.0012123500
aesthetics: 0.0014556100
economics: 0.0003942764
day: 0.0004577407
constitution: 0.0008374287
religious: 0.0007294979
hope: 0.0007885527
11s: 0.0010191896
justice: 0.0006548789
23fn: 0.0007701973
sufferers: 0.0014556100
sociology: 0.0003942764
evidence: 0.0013639721
destruction: 0.0009766612
analysis: 0.0024996530
education: 0.0003124566
benevolent: 0.0043668305
business: 0.0003124566
weltys: 0.0015714956
organization: 0.0004577407
style: 0.0007701973
$7160: 0.0032041846
especially: 0.0005095948
archetypes: 0.0015714956
experience: 0.0011068736
universal: 0.0010345669
classic: 0.0019888852
individuals: 0.0013097577
music: 0.0003942764
law: 0.0007885527
12s: 0.0011068736
constant: 0.0011126195
society: 0.0013732221
10pgs: 0.0027464442
capable: 0.0009266362
destiny: 0.0010345669
theoretical: 0.0020223551
reflecting: 0.0009266362
confront: 0.0011737994
urban: 0.0003942764
relations: 0.0005534368
female: 0.0008057950
peace: 0.0007294979
inside: 0.0010561781
approach: 0.0006249133
growth: 0.0023656581
eternal: 0.0013732220
peculiar: 0.0013097577
abusive: 0.0013097577
appearance: 0.0010826539
discusses: 0.0043370402
supreme: 0.0008220514
rights: 0.0028121097
court: 0.0005534368
renaissance: 0.0019533224
break: 0.0018747398
mills: 0.0010345669
humanism: 0.0012123500
spiritual: 0.0018309627
button: 0.0003942764
social: 0.0011828291
blend: 0.0013732220
humanist: 0.0013732220
report: 0.0003124566
dualism: 0.0014556100
capability: 0.0009373699
