Token: Weight
----------------
president: 0.0017814819
attended: 0.0006952903
holding: 0.0005855099
developed: 0.0004369242
yuri: 0.0010987517
chance: 0.0006400825
party: 0.0003869497
passengers: 0.0008786988
time: 0.0015292348
created: 0.0003869497
deputy: 0.0016901771
event: 0.0006054118
joke: 0.0010987517
role: 0.0002756685
satellites: 0.0007384542
bought: 0.0008476458
objects: 0.0007968693
intelligence: 0.0032004123
rudnev: 0.0054937587
told: 0.0045904261
possibly: 0.0007968693
outlets: 0.0018315018
factfinding: 0.0010987517
reorganization: 0.0008786988
european: 0.0004135027
authorities: 0.0044106962
feb: 0.0016952916
beholden: 0.0010987517
lines: 0.0005100473
attacks: 0.0021209726
mistakes: 0.0007968693
vastly: 0.0008476458
prospect: 0.0008786988
john: 0.0004369242
biggest: 0.0013905806
training: 0.0004578755
visited: 0.0014466882
inquiry: 0.0006828579
lithuanian: 0.0009601236
times: 0.0022402885
side: 0.0010200946
staterun: 0.0009601236
grew: 0.0016413843
tell: 0.0006478816
foundation: 0.0005747585
lived: 0.0006828579
ignore: 0.0010177274
censorship: 0.0014769083
illegal: 0.0005957097
checkpoint: 0.0081418194
digging: 0.0021975033
journalists: 0.0152232582
labor: 0.0004578755
red: 0.0005385033
including: 0.0002756685
days: 0.0026215455
peoples: 0.0005957097
waved: 0.0030531823
public: 0.0004369242
bullet: 0.0010177274
shooting: 0.0040709097
physical: 0.0004135027
competent: 0.0007569654
kati: 0.0009157509
drinking: 0.0007569654
distributed: 0.0006478816
firms: 0.0006146624
screened: 0.0010987517
policies: 0.0003869497
march: 0.0013736264
height: 0.0007968693
personnel: 0.0005100473
estimated: 0.0005855099
description: 0.0002756685
wellknown: 0.0021975033
widespread: 0.0007968693
planes: 0.0010177274
falsifying: 0.0010987517
seemingly: 0.0009157509
300: 0.0005513370
monitor: 0.0013657159
station: 0.0041699680
convicted: 0.0014139818
indicating: 0.0007069909
double: 0.0007233441
virtually: 0.0014769083
country: 0.0017814819
massacre: 0.0008476458
destroying: 0.0010177274
sign: 0.0005747585
speech: 0.0005385033
reenactment: 0.0043950067
insulting: 0.0010987517
manipulations: 0.0009157509
names: 0.0013107727
impunity: 0.0010177274
dam: 0.0048006182
fewer: 0.0016952916
talks: 0.0012108235
day: 0.0006400825
vitas: 0.0008786988
kremlin: 0.0008206922
chronicle: 0.0009601236
hope: 0.0005513370
unanswered: 0.0010177274
named: 0.0006400825
justice: 0.0018315018
deliberately: 0.0008786988
suspicions: 0.0010987517
legitimate: 0.0007233441
evidence: 0.0004768282
vas: 0.0010177274
granted: 0.0007384542
sentences: 0.0007779166
tried: 0.0012957632
kaluga: 0.0024739632
business: 0.0002184621
