Token: Weight
----------------
hughes: 0.0057700332
mcgovern: 0.0073744180
saxbe: 0.0094182901
36: 0.0088253617
38: 0.0044126809
randolph: 0.0055128392
washington: 0.0032972512
1973: 0.0133879967
florida: 0.0045728018
virginia: 0.0088253617
republicans: 0.0052137668
cook: 0.0068338299
tunney: 0.0084745763
california: 0.0038266527
williams: 0.0049834377
24: 0.0065945024
25: 0.0029617373
26: 0.0107427714
27: 0.0071618478
javits: 0.0068338299
32: 0.0121302009
eagleton: 0.0064343810
nebraska: 0.0049834377
fannin: 0.0084745763
hatfield: 0.0064343810
pastore: 0.0084745763
wisconsin: 0.0048564747
oklahoma: 0.0048564747
17: 0.0029617373
18: 0.0029617373
15: 0.0025511018
16: 0.0059234747
gravel: 0.0071990252
hart: 0.0061966018
percy: 0.0063193296
14: 0.0029617373
11: 0.0029617373
12: 0.0029617373
21: 0.0071618478
idaho: 0.0049834377
curtis: 0.0075948797
20: 0.0102044074
abourezk: 0.0078443149
arizona: 0.0044126809
aiken: 0.0088852122
hollings: 0.0063193296
proxmire: 0.0064343810
louisiana: 0.0051022037
tennessee: 0.0047200988
pennsylvania: 0.0042372881
buckley: 0.0084745763
michigan: 0.0042372881
10: 0.0025511018
bennett: 0.0056882319
south: 0.0059234747
vermont: 0.0049834377
johnston: 0.0061966018
oregon: 0.0049834377
77: 0.0047200988
pell: 0.0064343810
magnuson: 0.0073744180
talmadge: 0.0073744180
allen: 0.0060651009
mcclure: 0.0064343810
eastland: 0.0078443149
83: 0.0047200988
80: 0.0040434008
87: 0.0054184478
84: 0.0048564747
85: 0.0048564747
beall: 0.0081316866
68: 0.0182912070
mexico: 0.0038266527
georgia: 0.0045728018
hartke: 0.0084745763
mississippi: 0.0051022037
hansen: 0.0056026238
70: 0.0040434008
71: 0.0047200988
bible: 0.0070051379
76: 0.0045728018
illinois: 0.0035809239
58: 0.0094401976
57: 0.0047200988
texas: 0.0042372881
byrd: 0.0123932036
island: 0.0040434008
goldwater: 0.0055128392
helms: 0.0061966018
65: 0.0042372881
60: 0.0035809239
61: 0.0094401976
hawaii: 0.0047200988
ervin: 0.0070051379
48: 0.0044126809
pearson: 0.0078443149
45: 0.0038266527
packwood: 0.0064343810
stevenson: 0.0071990252
symington: 0.0075948797
bartlett: 0.0071990252
rhode: 0.0049834377
connecticut: 0.0047200988
gurney: 0.0088852122
52: 0.0094401976
53: 0.0048564747
kennedy: 0.0048564747
50: 0.0029617373
cranston: 0.0064343810
fulbright: 0.0084745763
burdick: 0.0063193296
brock: 0.0084745763
house: 0.0032972512
roth: 0.0053189513
mcclellan: 0.0081316866
minnesota: 0.0049834377
nunn: 0.0066939984
arkansas: 0.0049834377
iowa: 0.0048564747
inouye: 0.0063193296
church: 0.0047200988
montoya: 0.0084745763
delaware: 0.0049834377
bentsen: 0.0064343810
hathaway: 0.0078443149
bayh: 0.0073744180
carolina: 0.0097129494
stafford: 0.0064343810
nevada: 0.0049834377
ratings: 0.0094401976
indiana: 0.0049834377
scott: 0.0099668754
moss: 0.0070051379
ohio: 0.0047200988
jackson: 0.0059234747
montana: 0.0049834377
mansfield: 0.0084745763
muskie: 0.0075948797
100: 0.0076533048
thurmond: 0.0061966018
dominick: 0.0088852122
96: 0.0228640083
95: 0.0047200988
92: 0.0199337509
mcintyre: 0.0075948797
91: 0.0137184048
hruska: 0.0084745763
haskell: 0.0084745763
utah: 0.0051022037
bellmon: 0.0073744180
kansas: 0.0048564747
88: 0.0051022037
89: 0.0051022037
clark: 0.0065426612
jr: 0.0054184478
jersey: 0.0042372881
wyoming: 0.0051022037
cannon: 0.0070051379
bold: 0.0052137668
maryland: 0.0048564747
nelson: 0.0054184478
stennis: 0.0064343810
dakota: 0.0099668754
alaska: 0.0048564747
mcgee: 0.0084745763
fong: 0.0084745763
mathias: 0.0059956498
hampshire: 0.0049834377
ribicoff: 0.0073744180
sparkman: 0.0078443149
chiles: 0.0064343810
domenici: 0.0064343810
west: 0.0029617373
cotton: 0.0068338299
mondale: 0.0084745763
schweiker: 0.0073744180
brooke: 0.0078443149
weicker: 0.0064343810
alabama: 0.0049834377
north: 0.0059234747
kentucky: 0.0049834377
griffin: 0.0073744180
humphrey: 0.0064343810
stevens: 0.0059956498
york: 0.0025511018
baker: 0.0060651009
maine: 0.0048564747
huddleston: 0.0070051379
biden: 0.0066939984
colorado: 0.0047200988
massachusetts: 0.0045728018
dole: 0.0057700332
metcalf: 0.0081316866
tower: 0.0063193296
taft: 0.0084745763
missouri: 0.0048564747
acu: 0.0097129494
