Token: Weight
----------------
regulations: 0.0078189615
35: 0.0054876492
equipped: 0.0120211588
36: 0.0067622904
280: 0.0116389068
equipment: 0.0074423901
spain: 0.0091881389
westward: 0.0467468873
ssv: 0.0701705962
shipping: 0.0205166694
operation: 0.0070076701
guards: 0.0155822970
page: 0.0030981901
auxiliary: 0.0129870130
corwith: 0.0526279435
germany: 0.0067622904
sail: 0.0144332247
ft: 0.0232778136
required: 0.0061963801
fully: 0.0078189615
tons: 0.0249230918
bureau: 0.0193683337
125: 0.0091881389
vessel: 0.0311645940
association: 0.0117284413
engine: 0.0110322721
sq: 0.0350852981
class: 0.0064935065
operational: 0.0100264158
comparable: 0.0113010565
meet: 0.0123927603
26: 0.0054876492
vessels: 0.0349167213
500: 0.0156379230
inspected: 0.0144332247
flag: 0.0226021130
shipyard: 0.0155822970
fly: 0.0120211588
1987: 0.0098604802
owner: 0.0096841669
rasmussen: 0.0155822970
po: 0.0176847763
134: 0.0104726227
home: 0.0030981901
7000: 0.0129870130
cummins: 0.0350852981
oceans: 0.0259740259
education: 0.0061963801
13: 0.0050529302
requirements: 0.0064935065
coast: 0.0200528316
12: 0.0045387666
complement: 0.0144332247
21: 0.0054876492
modern: 0.0050529302
document: 0.0076369564
sailing: 0.0408488959
american: 0.0061963801
guard: 0.0124615459
ma: 0.0135245807
displacement: 0.0155822970
a1: 0.0259740259
length: 0.0209452454
ships: 0.0120211588
built: 0.0249107853
construction: 0.0074423901
top: 0.0061963801
hole: 0.0288664494
98: 0.0096841669
250: 0.0102583347
united: 0.0039094808
95: 0.0072333985
exceed: 0.0110322721
return: 0.0090775331
feet: 0.0788838416
sea: 0.0210230090
rig: 0.0155822970
steel: 0.0205166694
woods: 0.0214702934
persons: 0.0140153402
cramer: 0.0701705962
1961: 0.0144332247
operator: 0.0113010565
passenger: 0.0136162983
standards: 0.0064935065
draft: 0.0096841669
diesel: 0.0226021130
school: 0.0175926611
safety: 0.0210230090
route: 0.0110322721
inches: 0.0288664494
classification: 0.0096841669
box: 0.0156379230
beam: 0.0129870130
world: 0.0061963801
horsepower: 0.0311645940
