Token: Weight
----------------
limited: 0.0169491526
william: 0.0182912070
remember: 0.0287961010
professors: 0.0338983051
plans: 0.0143236956
honors: 0.0575922020
department: 0.0306132212
abroad: 0.0224104952
study: 0.0080868015
10270: 0.0355408490
requirements: 0.0169491526
isus: 0.0376731604
lucia: 0.0355408490
staff: 0.0161736030
please: 0.0161736030
page: 0.0080868015
presidential: 0.0353014469
starting: 0.0227529276
morgan: 0.0252773184
experience: 0.0143236956
listed: 0.0273353197
scholars: 0.0575922020
getsi: 0.0406724364
ron: 0.0406724364
ids: 0.0313772596
return: 0.0118469493
colleague: 0.0325267464
list: 0.0176507235
learning: 0.0212758053
colleagues: 0.0840616524
margaret: 0.0355408490
main: 0.0143236956
awards: 0.0239825994
program: 0.0204088148
names: 0.0242604036
listing: 0.0313772596
club: 0.0247864071
service: 0.0118469493
core: 0.0236938987
curriculum: 0.0257375240
english: 0.0508474559
sally: 0.0406724364
faculty: 0.1120822057
ps: 0.1301069856
