Token: Weight
----------------
awardwinning: 0.0223043170
sacramento: 0.0115607111
don: 0.0102347583
reason: 0.0065010912
house: 0.0046876580
actor: 0.0133898584
spoke: 0.0111521585
people: 0.0057484489
teachers: 0.0084213251
feedback: 0.0089841066
help: 0.0101819038
baseball: 0.0144558651
gazettehow: 0.0115607111
margin: 0.0126319872
government: 0.0028742244
journalist: 0.0091476738
volatile: 0.0133898584
support: 0.0036268674
asset: 0.0111521585
commitment: 0.0078375302
grass: 0.0104841115
roots: 0.0072537349
california: 0.0108806016
numerous: 0.0069043855
national: 0.0028742244
facetoface: 0.0144558651
bad: 0.0089841066
meet: 0.0057484489
aides: 0.0104841115
huge: 0.0093016149
athletes: 0.0133898584
san: 0.0065010912
lobbying: 0.0093016149
county: 0.0067105019
los: 0.0057484489
newspaper: 0.0078375302
invitations: 0.0120481923
press: 0.0093753161
television: 0.0141697740
communications: 0.0086226733
investigative: 0.0107975397
biggest: 0.0091476738
contact: 0.0093753161
king: 0.0072537349
effective: 0.0057484489
training: 0.0240963846
extensive: 0.0075618825
authority: 0.0060240962
nelsongroup: 0.0107975397
larry: 0.0099591110
highly: 0.0067105019
crisis: 0.0057484489
reporters: 0.0485778302
aggressive: 0.0120481923
initiative: 0.0089841066
toplevel: 0.0144558651
news: 0.0152728548
firm: 0.0074123428
appearances: 0.0111521585
ones: 0.0070848870
franz: 0.0107975397
including: 0.0018134337
led: 0.0067105019
developer: 0.0144558651
tv: 0.0067105019
radio: 0.0062734499
voucher: 0.0144558651
public: 0.0057484489
angeles: 0.0093016149
defeated: 0.0133898584
player: 0.0126319872
acclaimed: 0.0144558651
studies: 0.0028742244
irvine: 0.0120481923
ncg: 0.0115607111
comfortable: 0.0120481923
youll: 0.0120481923
specialties: 0.0346821323
basic: 0.0060240962
thompson: 0.0093016149
nelson: 0.0077033350
live: 0.0072537349
victory: 0.0088096261
scary: 0.0144558651
control: 0.0036268674
orange: 0.0102347583
association: 0.0054403008
flat: 0.0115607111
white: 0.0054403008
campaigns: 0.0151237650
dennis: 0.0126319872
jay: 0.0120481923
professional: 0.0057484489
leaders: 0.0060240962
500: 0.0072537349
corporate: 0.0070848870
awards: 0.0085239355
sound: 0.0074123428
day: 0.0042106626
media: 0.0287422463
newsworthy: 0.0144558651
costeffective: 0.0133898584
achieve: 0.0145074697
conferences: 0.0104841115
online: 0.0067105019
credible: 0.0126319872
steve: 0.0215950795
organization: 0.0042106626
performance: 0.0062734499
trained: 0.0204695165
discipline: 0.0089841066
passion: 0.0107975397
diego: 0.0097155655
political: 0.0057484489
agency: 0.0172453467
helped: 0.0095167682
rules: 0.0065010912
message: 0.0179682132
goals: 0.0080868835
election: 0.0067105019
school: 0.0054403008
relations: 0.0152728548
benefits: 0.0060240962
spread: 0.0093016149
executives: 0.0099591110
clients: 0.0075618825
