Token: Weight
----------------
president: 0.0273035541
technology: 0.0098841870
holding: 0.0074780914
gazette: 0.0245252624
36: 0.0060900156
transportation: 0.0070416378
served: 0.0167410970
technical: 0.0071956082
atlanta: 0.0116959065
council: 0.0126220025
continued: 0.0063110013
corporation: 0.0065142885
prior: 0.0126220025
personnel: 0.0065142885
joined: 0.0209636446
page: 0.0027901828
advisory: 0.0324782170
airlines: 0.0496774837
sclerosis: 0.0129983425
nelson: 0.0074780914
head: 0.0060900156
key: 0.0040875440
chief: 0.0365400948
canada: 0.0268100128
national: 0.0083705485
hollis: 0.0315972865
delta: 0.0490505248
career: 0.0065142885
georgia: 0.0189330038
continental: 0.0433042906
board: 0.0243600626
1990: 0.0063110013
agent: 0.0076083629
largest: 0.0068777269
executive: 0.0378660075
inflight: 0.0140331797
february: 0.0081750881
native: 0.0079633212
1987: 0.0088801980
operating: 0.0068777269
aircraft: 0.0188629702
caljet: 0.0473959297
experienced: 0.0035208189
roles: 0.0065142885
scouts: 0.0140331797
bachelor: 0.0140331797
previously: 0.0081750881
air: 0.0325714424
lines: 0.0065142885
holds: 0.0087214140
management: 0.0045505925
named: 0.0081750881
holdings: 0.0116959065
chairman: 0.0268100128
america: 0.0052812281
vice: 0.0081750881
vastly: 0.0108260727
department: 0.0052812281
aeronautics: 0.0112226792
issue: 0.0040875440
1954: 0.0122626312
astronautics: 0.0140331797
harris: 0.0943148509
engineering: 0.0152167259
following: 0.0040875440
division: 0.0070416378
officer: 0.0496481881
1992: 0.0060900156
rise: 0.0063110013
american: 0.0027901828
nelsongroup: 0.0104818223
trustees: 0.0129983425
joining: 0.0096679097
multiple: 0.0079633212
airline: 0.0224453583
facilities: 0.0070416378
september: 0.0063110013
functions: 0.0067025032
university: 0.0065142885
toplevel: 0.0140331797
responsible: 0.0060900156
society: 0.0040875440
marketing: 0.0126220025
engineer: 0.0108260727
front: 0.0070416378
passenger: 0.0122626312
positions: 0.0068777269
institute: 0.0175438598
degree: 0.0070416378
service: 0.0081750881
tenure: 0.0108260727
volume: 0.0094314851
operations: 0.0175438598
directors: 0.0099354973
boy: 0.0096679097
