Token: Weight
----------------
saxton: 0.0029915432
shaw: 0.0022250505
dymally: 0.0024915994
fish: 0.0019264654
andrews: 0.0017795683
natcher: 0.0020437604
pursell: 0.0022250505
florida: 0.0014524646
yatron: 0.0020437604
dwyer: 0.0022866351
donnelly: 0.0023423454
conyers: 0.0020437604
patterson: 0.0022250505
petri: 0.0021262227
evans: 0.0018067600
visclosky: 0.0029915432
borski: 0.0026917900
bliley: 0.0024915994
mazzoli: 0.0020437604
towns: 0.0022250505
ritter: 0.0023423454
mcewen: 0.0020437604
nebraska: 0.0015828954
wisconsin: 0.0015425680
gordon: 0.0024123709
sawyer: 0.0022250505
rodino: 0.0020437604
anderson: 0.0017510498
john: 0.0012843102
florio: 0.0021706377
hammerschmidt: 0.0020437604
crockett: 0.0024915994
idaho: 0.0015828954
de: 0.0012843102
emerson: 0.0024123709
ronald: 0.0023423454
flippo: 0.0022250505
murphy: 0.0020072162
stenholm: 0.0022866351
dornan: 0.0023423454
chappell: 0.0020437604
montgomery: 0.0019044055
studds: 0.0021262227
louisiana: 0.0016206191
marlenee: 0.0022866351
broyhill: 0.0020072162
konnyu: 0.0024123709
wylie: 0.0020437604
jenkins: 0.0021706377
moorehead: 0.0021706377
johnson: 0.0034421363
michel: 0.0018814804
horton: 0.0020437604
coleman: 0.0044501009
clinger: 0.0022250505
dreier: 0.0024915994
leath: 0.0024915994
mccollum: 0.0024915994
scheuer: 0.0020781534
schroeder: 0.0021262227
spence: 0.0020437604
holloway: 0.0032297089
duncan: 0.0020437604
key: 0.0009407402
gephart: 0.0022250505
bryant: 0.0025828776
lipinski: 0.0026917900
georgia: 0.0014524646
meyers: 0.0024915994
gibbons: 0.0020437604
lent: 0.0019682343
hansen: 0.0017795683
mississippi: 0.0016206191
bonker: 0.0021706377
lloyd: 0.0019044055
volkner: 0.0028222208
lehman: 0.0041563069
traficant: 0.0029915432
rinaldo: 0.0021262227
neal: 0.0021262227
ray: 0.0024123709
texas: 0.0013458950
latta: 0.0018067600
glickman: 0.0022250505
packard: 0.0024915994
inhofe: 0.0032297089
island: 0.0012843102
upton: 0.0029915432
mccandless: 0.0026917900
bevill: 0.0020437604
coble: 0.0029915432
dowdy: 0.0023423454
vento: 0.0022250505
roemer: 0.0024915994
sloarz: 0.0029915432
hawaii: 0.0014992508
boland: 0.0020437604
solomon: 0.0022250505
quillen: 0.0020437604
slaughter: 0.0053835800
huckaby: 0.0022250505
gray: 0.0039364686
shuster: 0.0021262227
myers: 0.0020437604
connecticut: 0.0014992508
hutto: 0.0023423454
morrison: 0.0043412754
brown: 0.0033121102
roybal: 0.0020781534
durbin: 0.0025828776
sabo: 0.0023423454
kennedy: 0.0015425680
chapman: 0.0029915432
daniel: 0.0017795683
ireland: 0.0016560551
shays: 0.0032297089
weiss: 0.0020781534
mollohan: 0.0020437604
iii: 0.0017795683
roth: 0.0016894650
tauke: 0.0023423454
minnesota: 0.0015828954
oakar: 0.0032297089
boner: 0.0023423454
lancaster: 0.0024915994
gradison: 0.0021706377
hertel: 0.0024915994
dewine: 0.0026917900
iowa: 0.0015425680
callahan: 0.0029915432
dixon: 0.0019682343
rose: 0.0017795683
foley: 0.0020437604
spratt: 0.0024915994
carolina: 0.0030851359
nevada: 0.0015828954
bielenson: 0.0022250505
delay: 0.0019044055
roe: 0.0020072162
bosco: 0.0026917900
collins: 0.0018067600
wright: 0.0018327427
indiana: 0.0015828954
gingrich: 0.0020781534
hoyer: 0.0024123709
conte: 0.0020437604
gregg: 0.0024123709
kanjorski: 0.0029915432
sundquist: 0.0026917900
green: 0.0014016052
gejdenson: 0.0024915994
mccloskey: 0.0020437604
oxley: 0.0024915994
leland: 0.0023423454
mchugh: 0.0021706377
dorgan: 0.0023423454
russo: 0.0021706377
hunter: 0.0021706377
mckinney: 0.0020437604
boulter: 0.0029915432
mrazek: 0.0026917900
kansas: 0.0015425680
wyoming: 0.0016206191
carper: 0.0026917900
type: 0.0012154643
jeffords: 0.0020781534
rangel: 0.0020437604
vucanovich: 0.0026917900
lewis: 0.0052531497
mica: 0.0023423454
howard: 0.0018067600
nelson: 0.0017210682
miller: 0.0048618577
hiler: 0.0024915994
garza: 0.0020437604
lott: 0.0020781534
dakota: 0.0031657908
hayes: 0.0051657553
watkins: 0.0022250505
tallon: 0.0026917900
lafaice: 0.0021706377
tauzin: 0.0024123709
mavroules: 0.0023423454
manton: 0.0029915432
rogers: 0.0020072162
walgren: 0.0022250505
lantos: 0.0020437604
cooper: 0.0024123709
lujan: 0.0020072162
shumway: 0.0023423454
issues: 0.0008103095
la: 0.0011374132
wolpe: 0.0023423454
yates: 0.0020437604
penny: 0.0019044055
mack: 0.0026917900
kleczka: 0.0028222208
alabama: 0.0015828954
derrick: 0.0021706377
hyde: 0.0021706377
brooks: 0.0019682343
jacobs: 0.0020072162
slattery: 0.0026917900
wilson: 0.0015828954
dingell: 0.0020437604
olin: 0.0026917900
maine: 0.0015425680
matsui: 0.0023423454
bruce: 0.0021706377
boxer: 0.0024123709
colorado: 0.0014992508
lagomarsino: 0.0021706377
massachusetts: 0.0014524646
goodling: 0.0020437604
kyl: 0.0025828776
mcdade: 0.0020437604
missouri: 0.0015425680
kemp: 0.0020437604
dannemeyer: 0.0023423454
morella: 0.0032297089
acu: 0.0046277042
erdreich: 0.0026917900
gilman: 0.0021262227
hughes: 0.0018327427
mcmillian: 0.0029915432
kennelly: 0.0025828776
35: 0.0045496528
36: 0.0014016052
33: 0.0012843102
molinari: 0.0024915994
39: 0.0101672513
37: 0.0014524646
pashayan: 0.0023423454
38: 0.0028032104
bereuter: 0.0023423454
washington: 0.0010473100
bustamante: 0.0029915432
jones: 0.0033121102
43: 0.0042048157
41: 0.0043573938
40: 0.0018814804
wortley: 0.0024915994
virginia: 0.0028032104
republicans: 0.0016560551
moakley: 0.0021706377
california: 0.0012154643
mcgrath: 0.0024123709
22: 0.0062838597
williams: 0.0015828954
kildee: 0.0022250505
25: 0.0009407402
26: 0.0090993056
27: 0.0034122397
germain: 0.0020437604
daub: 0.0024915994
29: 0.0012154643
obey: 0.0020437604
waxman: 0.0021706377
price: 0.0028032104
lungren: 0.0023423454
rhodes: 0.0022250505
30: 0.0032412382
1987: 0.0020437604
wyden: 0.0024915994
barnard: 0.0023423454
32: 0.0038529309
crane: 0.0017510498
bateman: 0.0026917900
downey: 0.0021706377
schulze: 0.0021706377
frank: 0.0020072162
cheney: 0.0023423454
oklahoma: 0.0015425680
biaggi: 0.0020437604
19: 0.0022748264
17: 0.0056444420
harris: 0.0021706377
18: 0.0018814804
fascell: 0.0020437604
aucoin: 0.0021706377
16: 0.0018814804
13: 0.0115204100
14: 0.0047037015
aspin: 0.0020437604
20: 0.0008103095
lightfoot: 0.0029915432
schaefer: 0.0026917900
coelho: 0.0023423454
arizona: 0.0014016052
bonior: 0.0021706377
boehlert: 0.0026917900
guarini: 0.0023423454
levin: 0.0020781534
dioguardi: 0.0029915432
byron: 0.0019264654
nowak: 0.0021706377
dicks: 0.0022250505
tennessee: 0.0014992508
smith: 0.0112128416
pennsylvania: 0.0013458950
alexander: 0.0017210682
michigan: 0.0013458950
10: 0.0048618577
feighan: 0.0026917900
bennett: 0.0018067600
south: 0.0018814804
clarke: 0.0025828776
traxler: 0.0021706377
vermont: 0.0015828954
edwards: 0.0038088111
snowe: 0.0023423454
oregon: 0.0015828954
