Token: Weight
----------------
provide: 0.0129691884
june: 0.0166666675
street: 0.0166666675
college: 0.0602060035
study: 0.0159040429
savings: 0.0216838345
analysis: 0.0079520214
vp: 0.0319846384
identified: 0.0238560643
contact: 0.0129691884
1996: 0.0079520214
please: 0.0159040429
conservation: 0.0268797334
estimated: 0.0213125609
page: 0.0079520214
updated: 0.0079520214
buildings: 0.0580120906
pleased: 0.0319846384
construction: 0.0191021357
opportunities: 0.0196015220
major: 0.0100343339
completed: 0.0907818601
talk: 0.0243733022
muhlenberg: 0.0799891278
marketing: 0.0179863535
menu: 0.0257344693
return: 0.0116495006
potential: 0.0159040429
audit: 0.0298731960
list: 0.0173565447
26: 0.0140849678
matt: 0.0333333351
cost: 0.0159040429
main: 0.0140849678
entech: 0.0333333351
include: 0.0129691884
projects: 0.0200686678
lloyd: 0.0235828906
lighting: 0.0597463921
email: 0.0166666675
mlloydentechengnovelnet: 0.0399945639
6103736667: 0.0333333351
140: 0.0263297278
design: 0.0301030017
energy: 0.0636161715
roads: 0.0399945639
campus: 0.0283161681
