Token: Weight
----------------
14fn: 0.0017942634
$=price: 0.0012782591
refinement: 0.0050948490
$4475: 0.0014840128
ahythmic: 0.0050948490
94yr: 0.0040519857
7pgs: 0.0059360513
themes: 0.0027622720
13fn: 0.0035885267
rhythms: 0.0050948490
religion: 0.0012782591
story: 0.0022110250
composer: 0.0157219414
free: 0.0014840128
compared: 0.0021231424
nature: 0.0016521260
pgs=pages: 0.0012782591
psychology: 0.0012782591
1977: 0.0031048793
92yr: 0.0021231424
fn=footnotes: 0.0012782591
black: 0.0010129964
serve: 0.0024970092
canned: 0.0050948490
roots: 0.0025565182
catalog: 0.0012782591
styles: 0.0029680256
papers: 0.0012782591
copyright: 0.0006391295
0s: 0.0014840128
14s: 0.0021231424
observes: 0.0029680256
42fn: 0.0038055026
$9845: 0.0016521260
twentieth: 0.0126654934
leading: 0.0016521260
metric: 0.0050948490
origins: 0.0044220500
components: 0.0027622720
instruments: 0.0032782764
10fn: 0.0033042519
trends: 0.0024333929
communications: 0.0010129964
anderson: 0.0027622720
john: 0.0020259928
examines: 0.0025565182
worlds: 0.0028911422
vs: 0.0020259928
originality: 0.0044520386
critical: 0.0012782591
18fn: 0.0020259928
life: 0.0038347773
aesthetic: 0.0039304853
stravinsky: 0.0047191437
84yr: 0.0016521260
written: 0.0010129964
lived: 0.0031663734
83yr: 0.0049563777
commentsa1termpapercom: 0.0012782591
italy: 0.0024970092
vocal: 0.0044520386
mccartney: 0.0050948490
gershwin: 0.0101896981
jazz: 0.0114165079
reich: 0.0042462847
$8950: 0.0059360513
history: 0.0030389889
relationship: 0.0014840128
reliance: 0.0039304853
including: 0.0012782591
yr=year: 0.0012782591
copy1996: 0.0012782591
background: 0.0021231424
string: 0.0044520386
notes: 0.0017942634
public: 0.0010129964
world: 0.0020259928
comments: 0.0010129964
sports: 0.0012782591
supposed: 0.0044520386
interviews: 0.0036071551
architecture: 0.0012782591
consumer: 0.0023650604
recreation: 0.0012782591
taped: 0.0042462847
science: 0.0020259928
arnold: 0.0044520386
dancebased: 0.0050948490
gravitys: 0.0050948490
updated: 0.0010129964
description: 0.0012782591
dunbar: 0.0050948490
122196: 0.0012782591
perspective: 0.0022110250
compositions: 0.0152845457
contributions: 0.0073001790
arrangements: 0.0034241697
6s: 0.0014840128
10s: 0.0033042519
index: 0.0010129964
laurence: 0.0042462847
electric: 0.0030389891
german: 0.0023650604
unstructured: 0.0050948490
thesis: 0.0012782591
speech: 0.0024970092
particularly: 0.0017942634
classical: 0.0082868161
contemporary: 0.0084925694
laurie: 0.0050948490
freely: 0.0033541054
comprise: 0.0042462847
economics: 0.0012782591
11pgs: 0.0016521260
english: 0.0021231424
quartet: 0.0047191437
5s: 0.0029680256
song: 0.0070200111
11s: 0.0016521260
melodies: 0.0050948490
sociology: 0.0012782591
3s: 0.0049563777
unyielding: 0.0050948490
era: 0.0074910275
landscape: 0.0035100055
analysis: 0.0050649815
education: 0.0010129964
business: 0.0010129964
style: 0.0049940185
