Token: Weight
----------------
periods: 0.0146381157
underwriters: 0.0282886699
understand: 0.0060006706
benefit: 0.0113003263
crispin: 0.0282886699
developed: 0.0049960343
scans: 0.0116372593
cover: 0.0300033521
time: 0.0024980172
levels: 0.0054523177
page: 0.0024980172
programs: 0.0040740906
heart: 0.0070283911
hold: 0.0063042934
offers: 0.0104712043
international: 0.0063042934
companies: 0.0052356021
available: 0.0036595289
overseas: 0.0253316835
health: 0.0122222705
occasional: 0.0116372593
acupuncture: 0.0091118468
london: 0.0078081768
planning: 0.0056501632
arranged: 0.0116372593
quality: 0.0054523177
canadian: 0.0071294652
csp: 0.0424330011
hospital: 0.0063042934
outside: 0.0058321641
home: 0.0049960343
plans: 0.0132737905
accident: 0.0161682516
range: 0.0056501632
choice: 0.0058321641
expatriate: 0.0232745185
secure: 0.0080841258
holidays: 0.0104712043
15: 0.0031521467
usa: 0.0104712043
private: 0.0378257595
short: 0.0094564399
designed: 0.0176983885
ensure: 0.0064421413
uk: 0.0071294652
stay: 0.0074082376
schemes: 0.0104712043
british: 0.0056501632
insurers: 0.0109785860
renewable: 0.0282886699
situated: 0.0100475298
medicus: 0.0581862964
respect: 0.0058321641
brokers: 0.0109785860
world: 0.0024980172
subjects: 0.0078081768
abroad: 0.0346130691
travel: 0.0222247113
handled: 0.0082711186
policies: 0.0044245971
doctor: 0.0078081768
medical: 0.0520104207
niche: 0.0116372593
care: 0.0099920686
medicine: 0.0031521467
protection: 0.0141846593
claims: 0.0060006706
appropriate: 0.0058321641
canada: 0.0120013412
contract: 0.0068116756
association: 0.0047282199
alternative: 0.0052356021
residing: 0.0349117778
period: 0.0044245971
country: 0.0040740906
enables: 0.0082711186
medicuss: 0.0116372593
market: 0.0094564399
nationals: 0.0209424086
require: 0.0063042934
fast: 0.0080841258
foreign: 0.0036595289
therapy: 0.0069226138
insurance: 0.0678019598
children: 0.0047282199
business: 0.0024980172
speers: 0.0282886699
partners: 0.0082711186
full: 0.0132737905
traveller: 0.0116372593
spent: 0.0074082376
placed: 0.0065721073
receive: 0.0052356021
negotiate: 0.0093842493
extended: 0.0074940515
provides: 0.0040740906
offer: 0.0058321641
addition: 0.0052356021
lloyds: 0.0424330011
know: 0.0058321641
months: 0.0049960343
plan: 0.0244445410
term: 0.0024980172
passport: 0.0116372593
clients: 0.0262884293
