Token: Weight
----------------
abdnor: 0.0065294895
burdick: 0.0060379021
36: 0.0042161648
33: 0.0038633302
andrews: 0.0053531146
roth: 0.0050820750
metzenbaum: 0.0066931685
bumpers: 0.0066931685
38: 0.0042161648
randolph: 0.0052673281
washington: 0.0031504100
minnesota: 0.0047615035
43: 0.0042161648
florida: 0.0043691546
40: 0.0028298383
nunn: 0.0063958848
virginia: 0.0084323296
arkansas: 0.0047615035
iowa: 0.0046401946
inouye: 0.0060379021
laxalt: 0.0066931685
california: 0.0036562348
williams: 0.0047615035
23: 0.0063008200
delaware: 0.0047615035
bentsen: 0.0061478298
dixon: 0.0059206402
27: 0.0068428991
29: 0.0073124697
specter: 0.0074949735
1981: 0.0125025762
simpson: 0.0068784212
stafford: 0.0061478298
carolina: 0.0092803892
nevada: 0.0047615035
durenburger: 0.0072566466
melcher: 0.0062512881
quayle: 0.0065294895
31: 0.0034214496
eagleton: 0.0061478298
wallop: 0.0068784212
nebraska: 0.0047615035
ratings: 0.0090197846
hatfield: 0.0061478298
indiana: 0.0047615035
wisconsin: 0.0046401946
boren: 0.0072566466
moynihan: 0.0066931685
oklahoma: 0.0046401946
nickles: 0.0074949735
glenn: 0.0063958848
15: 0.0024374900
symms: 0.0065294895
hart: 0.0059206402
13: 0.0157520492
percy: 0.0060379021
14: 0.0113193532
boschwitz: 0.0072566466
21: 0.0102643482
idaho: 0.0047615035
20: 0.0073124701
ohio: 0.0045098923
jackson: 0.0056596766
montana: 0.0047615035
arizona: 0.0042161648
ford: 0.0045098923
100: 0.0146249402
zorinsky: 0.0068784212
warner: 0.0066931685
thurmond: 0.0059206402
hollings: 0.0060379021
levin: 0.0062512881
93: 0.0517714024
92: 0.0047615035
proxmire: 0.0061478298
bradley: 0.0068784212
louisiana: 0.0048749801
tennessee: 0.0045098923
pennsylvania: 0.0040485831
bryd: 0.0080971662
deconcini: 0.0068784212
michigan: 0.0040485831
kassenbaum: 0.0074949735
utah: 0.0048749801
lugar: 0.0065294895
cochran: 0.0062512881
south: 0.0056596766
vermont: 0.0047615035
heflin: 0.0072566466
johnston: 0.0059206402
kansas: 0.0046401946
79: 0.0045098923
oregon: 0.0047615035
heinz: 0.0062512881
schmitt: 0.0077695474
pell: 0.0061478298
jersey: 0.0040485831
wyoming: 0.0048749801
mattingly: 0.0077695474
cannon: 0.0066931685
mcclure: 0.0061478298
sasser: 0.0068784212
maryland: 0.0046401946
80: 0.0115899909
86: 0.0047615035
87: 0.0051771402
sarbanes: 0.0061478298
rudman: 0.0074949735
85: 0.0092803892
67: 0.0126484949
damato: 0.0072566466
dakota: 0.0095230071
stennis: 0.0061478298
mexico: 0.0036562348
alaska: 0.0046401946
georgia: 0.0043691546
hampshire: 0.0047615035
mathias: 0.0057286373
baucus: 0.0066931685
senate: 0.0047615035
mississippi: 0.0048749801
tsongas: 0.0070460029
danforth: 0.0068784212
domenici: 0.0061478298
chiles: 0.0061478298
denton: 0.0077695474
kasten: 0.0070460029
hatch: 0.0065294895
71: 0.0180395693
hawkins: 0.0053531146
73: 0.0045098923
west: 0.0028298383
76: 0.0043691546
gorton: 0.0074949735
illinois: 0.0034214496
57: 0.0090197846
leahy: 0.0060379021
hayakawa: 0.0072566466
texas: 0.0040485831
weicker: 0.0061478298
armstrong: 0.0061478298
north: 0.0056596766
alabama: 0.0047615035
byrd: 0.0059206402
kentucky: 0.0047615035
island: 0.0038633302
goldwater: 0.0052673281
cohen: 0.0060379021
helms: 0.0059206402
humphrey: 0.0061478298
mitchell: 0.0052673281
64: 0.0135296769
york: 0.0024374900
stevens: 0.0057286373
east: 0.0036562348
60: 0.0102643482
baker: 0.0057949955
hawaii: 0.0045098923
riegle: 0.0062512881
chafee: 0.0068784212
murkowski: 0.0077695474
pryor: 0.0068784212
maine: 0.0046401946
huddleston: 0.0066931685
47: 0.0341248587
biden: 0.0063958848
46: 0.0045098923
colorado: 0.0045098923
grassley: 0.0066931685
pressler: 0.0065294895
jepsen: 0.0077695474
matsunaga: 0.0062512881
packwood: 0.0061478298
dole: 0.0055130683
massachusetts: 0.0043691546
exon: 0.0066931685
dodd: 0.0065294895
rhode: 0.0047615035
tower: 0.0060379021
missouri: 0.0046401946
connecticut: 0.0045098923
garn: 0.0068784212
53: 0.0232009720
54: 0.0046401946
acu: 0.0092803892
50: 0.0028298383
kennedy: 0.0046401946
cranston: 0.0061478298
