Token: Weight
----------------
send: 0.0049187760
buy: 0.0150762685
accept: 0.0126850400
<img: 0.0072058761
border=0: 0.0174247008
receipt: 0.0184782632
chequing: 0.0229146034
recipient: 0.0179418828
dealer: 0.0206185561
src=tels2jpg: 0.0206185561
time: 0.0049187760
accepted: 0.0159182269
surrey: 0.0358837657
bank: 0.0186204109
worldwide: 0.0124136079
cashable: 0.0247389041
copy: 0.0098375520
prepaid: 0.0197843090
transfer: 0.0121246520
services: 0.0062068040
purchaser: 0.0216176286
issued: 0.0134126805
align=middle: 0.0350303091
copyright: 0.0031034020
overseas: 0.0166266374
guaranteed: 0.0170434285
relative: 0.0114839515
drafts: 0.0229146034
country: 0.0080221780
width=200: 0.0216176286
funds: 0.0114839515
cash: 0.0318364538
delivering: 0.0190851372
height=120>: 0.0216176286
canadian: 0.0280768611
chequesreg: 0.0247389041
foreign: 0.0288235042
travelers: 0.0229146034
cheque: 0.0229146034
friend: 0.0145873539
currencies: 0.0432352573
gift: 0.0175151546
america: 0.0093102055
range: 0.0111255785
purchase: 0.0288235042
savings: 0.0268253610
currency: 0.0814321414
width=96: 0.0247389041
prestige: 0.0179418828
full: 0.0087123504
holders: 0.0216176286
consider: 0.0124136079
money: 0.0522741042
pay: 0.0103092780
september: 0.0111255785
height=120><img: 0.0216176286
accounts: 0.0145873539
standard: 0.0103092780
responsible: 0.0107360063
metro: 0.0332532749
draft: 0.1076240391
sending: 0.0162864272
charge: 0.0131830266
waived: 0.0175151546
worried: 0.0216176286
service: 0.0144117521
account: 0.0093102055
redemption: 0.0206185561
