Token: Weight
----------------
journalism: 0.0069516548
manages: 0.0090384055
sacramento: 0.0082718888
manager: 0.0058695166
developed: 0.0041131144
street: 0.0043103448
people: 0.0041131144
feedback: 0.0064282832
reporter: 0.0066554658
gazettehow: 0.0082718888
information: 0.0012975432
programs: 0.0134164011
services: 0.0025950863
death: 0.0036426638
numerous: 0.0049402071
international: 0.0025950863
wide: 0.0093032857
board: 0.0044887615
health: 0.0100623015
meet: 0.0082262289
strategic: 0.0133109316
coordinating: 0.0086206896
projects: 0.0051901727
managed: 0.0079795616
san: 0.0046516429
lobbying: 0.0066554658
county: 0.0336103588
los: 0.0041131144
unocal: 0.0206868425
survivors: 0.0077258260
newspaper: 0.0056078881
retail: 0.0075015631
position: 0.0030128018
press: 0.0167705026
america: 0.0038926294
communications: 0.0041131144
counties: 0.0079795616
contact: 0.0067082006
authority: 0.0043103448
excellence: 0.0077258260
times: 0.0030128018
nelsongroup: 0.0077258260
innovator: 0.0103434213
earned: 0.0086206896
foundation: 0.0108213145
joining: 0.0071259160
published: 0.0048014801
district: 0.0050693592
counsel: 0.0073231463
goldhammer: 0.0206868425
citizen: 0.0063034398
united: 0.0025950863
consulting: 0.0082718888
articles: 0.0048014801
responsible: 0.0044887615
marketing: 0.0093032857
news: 0.0072853277
organizations: 0.0041131144
firm: 0.0106073190
91: 0.0046516429
web: 0.0093032857
electronic: 0.0056078881
fire: 0.0056078881
cnn: 0.0086206896
register: 0.0066554658
degree: 0.0051901727
led: 0.0048014801
route: 0.0146462927
club: 0.0126068797
account: 0.0038926294
writers: 0.0056078881
newspapers: 0.0061696717
public: 0.0102827856
angeles: 0.0066554658
world: 0.0041131144
behalf: 0.0063034398
attorneys: 0.0056078881
resources: 0.0036426638
send: 0.0020565572
emergency: 0.0056992210
counselor: 0.0191613492
beach: 0.0068094120
transportation: 0.0051901727
studies: 0.0020565572
capital: 0.0041131144
irvine: 0.0344827585
ncg: 0.0165437777
regularly: 0.0075015631
specialties: 0.0082718888
affairs: 0.0048014801
thompson: 0.0066554658
nelson: 0.0055118692
penalty: 0.0068094120
writer: 0.0066554658
nonprofit: 0.0041131144
orange: 0.0512620248
station: 0.0056078881
association: 0.0038926294
campaigns: 0.0108213145
barbara: 0.0068094120
professional: 0.0041131144
owned: 0.0065453188
corporate: 0.0050693592
associated: 0.0049402071
email: 0.0043103448
nonfiction: 0.0095806746
awards: 0.0182970706
efforts: 0.0038926294
company: 0.0036426638
media: 0.0102827856
management: 0.0033541003
internet: 0.0046516429
wall: 0.0066554658
76: 0.0093032857
gary: 0.0862260684
funded: 0.0065453188
55: 0.0044887615
brokaw: 0.0103434213
coast: 0.0066554658
online: 0.0048014801
magazine: 0.0060256035
journal: 0.0068094120
ranging: 0.0061696717
author: 0.0048014801
chapter: 0.0051901727
federal: 0.0033541003
interactive: 0.0069516548
santa: 0.0069516548
commentary: 0.0071259160
tom: 0.0063034398
counseling: 0.0063034398
office: 0.0033541003
sites: 0.0053036595
diego: 0.0069516548
mail: 0.0053036595
university: 0.0048014801
political: 0.0041131144
society: 0.0030128018
metro: 0.0069516548
ventura: 0.0232893787
community: 0.0030128018
agency: 0.0205655713
variety: 0.0041131144
missouri: 0.0049402071
school: 0.0038926294
nbc: 0.0103434213
coverage: 0.0049402071
relations: 0.0182133205
helping: 0.0060256035
mental: 0.0054106573
directed: 0.0060990234
book: 0.0020565572
service: 0.0030128018
provided: 0.0044887615
serves: 0.0060256035
handles: 0.0095806746
clients: 0.0216426291
